     Pays de destination,Date,Value
     Rép. Pop. de Chine,2009-02-01,4999.299999999999
     Taiwan,2009-02-01,0.0
     Union Indienne,2009-02-01,1966.5000000000005
     Autres pays d'Asie,2009-02-01,2192.0
III. AFRIQUE,2009-02-01,15702.3
     Afrique du Sud,2009-02-01,973.5
     Djibouti,2009-02-01,0.0
     Kenya,2009-02-01,3066.7
     Ouganda,2009-02-01,4365.6
     R.D.C. (1),2009-02-01,39.9
     Rwanda,2009-02-01,223.2
     Tanzanie,2009-02-01,4192.6
     Zambie,2009-02-01,604.0999999999999
     Zimbabwe,2009-02-01,2.3999999999999986
     Autres pays d'Afrique,2009-02-01,2234.3
 IV. AMERIQUE,2009-02-01,6276.6
     Etats-Unis ,2009-02-01,4058.6000000000004
     Canada,2009-02-01,2166.8
     Autres pays d'Amérique,2009-02-01,51.19999999999999
  V. OCEANIE,2009-02-01,92.0
     Australie,2009-02-01,81.4
     Autres pays de l'Océanie,2009-02-01,10.600000000000001
 VI. PAYS NON SPECIFIES,2009-02-01,-117.70000000000437
TOTAL,2009-02-01,60481.7
  I. EUROPE,2009-03-01,14271.0
   1. Union Européenne,2009-03-01,12103.2
     Allemagne,2009-03-01,2144.1
     Belgique - Luxembourg,2009-03-01,5191.4
     Danemark,2009-03-01,307.70000000000005
     Espagne,2009-03-01,412.9
     France,2009-03-01,3032.699999999999
     Grèce,2009-03-01,6.8
     Irlande,2009-03-01,0.0
     Italie,2009-03-01,620.0
     Pays-Bas,2009-03-01,351.20000000000005
     Portugal,2009-03-01,0.0
     Roumanie,2009-03-01,0.0
     Autres pays de l'U.E.,2009-03-01,36.400000000000546
   2. AUTRES,2009-03-01,2167.8
     Suisse,2009-03-01,229.3
    Turquie,2009-03-01,0.0
     Royaume-Uni,2009-03-01,1712.5
     Russie,2009-03-01,0.6999999999999997
     Autres pays d'Europe,2009-03-01,225.30000000000007
II. ASIE,2009-03-01,25412.89999999998
     Arabie Saoudite,2009-03-01,6909.5
     Bangladesh,2009-03-01,77.4
     Corée du Nord,2009-03-01,0.0
     Corée du Sud,2009-03-01,158.6
     Emirats Arabes Unis,2009-03-01,0.0
     Hong-Kong,2009-03-01,80.80000000000018
     Iran,2009-03-01,34.09999999999991
     Japon,2009-03-01,1737.3999999999996
     Pakistan,2009-03-01,0.0
     Rép. Pop. de Chine,2009-03-01,7791.199999999999
     Taiwan,2009-03-01,1.2
     Union Indienne,2009-03-01,3727.5
     Autres pays d'Asie,2009-03-01,4895.2
III. AFRIQUE,2009-03-01,15574.299999999992
     Afrique du Sud,2009-03-01,564.7
     Djibouti,2009-03-01,0.0
     Kenya,2009-03-01,5102.6
     Ouganda,2009-03-01,4200.299999999999
     R.D.C. (1),2009-03-01,216.0
     Rwanda,2009-03-01,196.50000000000006
     Tanzanie,2009-03-01,1887.6999999999998
     Zambie,2009-03-01,1118.6
     Zimbabwe,2009-03-01,31.799999999999997
     Autres pays d'Afrique,2009-03-01,2256.1
 IV. AMERIQUE,2009-03-01,1241.1999999999998
     Etats-Unis ,2009-03-01,324.89999999999964
     Canada,2009-03-01,872.5
     Autres pays d'Amérique,2009-03-01,43.80000000000001
  V. OCEANIE,2009-03-01,52.999999999999986
     Australie,2009-03-01,42.3
     Autres pays de l'Océanie,2009-03-01,10.7
 VI. PAYS NON SPECIFIES,2009-03-01,-108.49999999996362
TOTAL,2009-03-01,56443.9
  I. EUROPE,2009-04-01,9910.500000000002
   1. Union Européenne,2009-04-01,8924.400000000001
     Allemagne,2009-04-01,170.69999999999982
     Belgique - Luxembourg,2009-04-01,3245.500000000002
     Danemark,2009-04-01,148.29999999999995
     Espagne,2009-04-01,41.30000000000001
     France,2009-04-01,1449.300000000001
     Grèce,2009-04-01,0.0
     Irlande,2009-04-01,0.0
     Italie,2009-04-01,2526.2000000000003
     Pays-Bas,2009-04-01,314.0999999999999
     Portugal,2009-04-01,383.3
     Roumanie,2009-04-01,0.0
     Autres pays de l'U.E.,2009-04-01,645.6999999999998
   2. AUTRES,2009-04-01,986.1000000000001
     Suisse,2009-04-01,383.79999999999995
    Turquie,2009-04-01,0.0
     Royaume-Uni,2009-04-01,586.1000000000001
     Russie,2009-04-01,0.0
     Autres pays d'Europe,2009-04-01,16.200000000000045
II. ASIE,2009-04-01,16416.40000000001
     Arabie Saoudite,2009-04-01,6965.600000000002
     Bangladesh,2009-04-01,0.0
     Corée du Nord,2009-04-01,0.0
     Corée du Sud,2009-04-01,465.0
     Emirats Arabes Unis,2009-04-01,0.0
     Hong-Kong,2009-04-01,299.1999999999998
     Iran,2009-04-01,0.0
     Japon,2009-04-01,1491.9000000000005
     Pakistan,2009-04-01,0.0
     Rép. Pop. de Chine,2009-04-01,2964.0
     Taiwan,2009-04-01,0.0
     Union Indienne,2009-04-01,2049.7999999999993
     Autres pays d'Asie,2009-04-01,2180.8999999999996
III. AFRIQUE,2009-04-01,13660.100000000013
     Afrique du Sud,2009-04-01,813.7999999999997
     Djibouti,2009-04-01,0.0
     Kenya,2009-04-01,2499.7999999999993
     Ouganda,2009-04-01,3941.000000000002
     R.D.C. (1),2009-04-01,29.30000000000001
     Rwanda,2009-04-01,198.29999999999995
     Tanzanie,2009-04-01,2488.500000000001
     Zambie,2009-04-01,624.9000000000001
     Zimbabwe,2009-04-01,58.0
     Autres pays d'Afrique,2009-04-01,3006.5
 IV. AMERIQUE,2009-04-01,577.1000000000004
     Etats-Unis ,2009-04-01,230.10000000000036
     Canada,2009-04-01,273.9000000000001
     Autres pays d'Amérique,2009-04-01,73.10000000000002
  V. OCEANIE,2009-04-01,12.700000000000017
     Australie,2009-04-01,2.0999999999999943
     Autres pays de l'Océanie,2009-04-01,10.600000000000001
 VI. PAYS NON SPECIFIES,2009-04-01,0.3000000000029104
TOTAL,2009-04-01,40577.10000000002
  I. EUROPE,2009-05-01,8796.099999999999
   1. Union Européenne,2009-05-01,7892.599999999998
     Allemagne,2009-05-01,639.5
     Belgique - Luxembourg,2009-05-01,4469.399999999998
     Danemark,2009-05-01,137.70000000000005
     Espagne,2009-05-01,35.5
     France,2009-05-01,805.5
     Grèce,2009-05-01,27.099999999999998
     Irlande,2009-05-01,0.0
     Italie,2009-05-01,949.2999999999993
     Pays-Bas,2009-05-01,288.9000000000001
     Portugal,2009-05-01,253.40000000000003
     Roumanie,2009-05-01,25.8
     Autres pays de l'U.E.,2009-05-01,260.5
   2. AUTRES,2009-05-01,903.5000000000001
     Suisse,2009-05-01,676.1000000000001
    Turquie,2009-05-01,0.0
     Royaume-Uni,2009-05-01,124.0
     Russie,2009-05-01,0.10000000000000009
     Autres pays d'Europe,2009-05-01,103.29999999999995
II. ASIE,2009-05-01,16438.40000000001
     Arabie Saoudite,2009-05-01,4185.5999999999985
     Bangladesh,2009-05-01,0.0
     Corée du Nord,2009-05-01,0.0
     Corée du Sud,2009-05-01,11.5
     Emirats Arabes Unis,2009-05-01,0.0
     Hong-Kong,2009-05-01,0.6000000000003638
     Iran,2009-05-01,0.0
     Japon,2009-05-01,1946.5
     Pakistan,2009-05-01,42.900000000000034
     Rép. Pop. de Chine,2009-05-01,3325.5
     Taiwan,2009-05-01,0.0
     Union Indienne,2009-05-01,2312.1000000000004
     Autres pays d'Asie,2009-05-01,4613.699999999999
III. AFRIQUE,2009-05-01,9244.899999999994
     Afrique du Sud,2009-05-01,907.7000000000003
     Djibouti,2009-05-01,0.0
     Kenya,2009-05-01,2962.5
     Ouganda,2009-05-01,2515.199999999997
     R.D.C. (1),2009-05-01,10.599999999999966
     Rwanda,2009-05-01,256.0999999999999
     Tanzanie,2009-05-01,1156.199999999999
     Zambie,2009-05-01,471.0999999999999
     Zimbabwe,2009-05-01,5.599999999999994
     Autres pays d'Afrique,2009-05-01,959.9000000000005
 IV. AMERIQUE,2009-05-01,1217.5
     Etats-Unis ,2009-05-01,497.59999999999945
     Canada,2009-05-01,497.5999999999999
     Autres pays d'Amérique,2009-05-01,222.29999999999995
  V. OCEANIE,2009-05-01,10.599999999999994
     Australie,2009-05-01,0.0
     Autres pays de l'Océanie,2009-05-01,10.600000000000001
 VI. PAYS NON SPECIFIES,2009-05-01,-130.20000000000437
TOTAL,2009-05-01,35577.299999999996
  I. EUROPE,2009-06-01,14137.993631999998
   1. Union Européenne,2009-06-01,13813.693631999999
     Allemagne,2009-06-01,495.10000000000036
     Belgique - Luxembourg,2009-06-01,5242.893631999999
     Danemark,2009-06-01,583.8
     Espagne,2009-06-01,162.09999999999997
     France,2009-06-01,1241.6000000000004
     Grèce,2009-06-01,3.0
     Irlande,2009-06-01,0.0
     Italie,2009-06-01,5814.9
     Pays-Bas,2009-06-01,155.4000000000001
     Portugal,2009-06-01,0.0
     Roumanie,2009-06-01,23.400000000000002
     Autres pays de l'U.E.,2009-06-01,91.5
   2. AUTRES,2009-06-01,324.2999999999997
     Suisse,2009-06-01,85.29999999999995
    Turquie,2009-06-01,0.0
     Royaume-Uni,2009-06-01,137.79999999999973
     Russie,2009-06-01,0.0
     Autres pays d'Europe,2009-06-01,101.20000000000005
II. ASIE,2009-06-01,15699.399999999994
     Arabie Saoudite,2009-06-01,6758.699999999997
     Bangladesh,2009-06-01,65.4
     Corée du Nord,2009-06-01,72.30000000000001
     Corée du Sud,2009-06-01,0.0
     Emirats Arabes Unis,2009-06-01,0.0
     Hong-Kong,2009-06-01,126.0
     Iran,2009-06-01,21.90000000000009
     Japon,2009-06-01,1961.7999999999993
     Pakistan,2009-06-01,0.0
     Rép. Pop. de Chine,2009-06-01,2706.2000000000007
     Taiwan,2009-06-01,0.0
     Union Indienne,2009-06-01,1537.1000000000004
     Autres pays d'Asie,2009-06-01,2450.0
III. AFRIQUE,2009-06-01,14716.200000000012
     Afrique du Sud,2009-06-01,581.9000000000001
     Djibouti,2009-06-01,0.0
     Kenya,2009-06-01,4929.4000000000015
     Ouganda,2009-06-01,4054.7000000000007
     R.D.C. (1),2009-06-01,81.5
     Rwanda,2009-06-01,118.30000000000018
     Tanzanie,2009-06-01,1580.3999999999996
     Zambie,2009-06-01,1021.0
     Zimbabwe,2009-06-01,0.0
     Autres pays d'Afrique,2009-06-01,2349.0
 IV. AMERIQUE,2009-06-01,547.5
     Etats-Unis ,2009-06-01,197.5
     Canada,2009-06-01,197.5
     Autres pays d'Amérique,2009-06-01,152.5
  V. OCEANIE,2009-06-01,40.10000000000002
     Australie,2009-06-01,11.100000000000009
     Autres pays de l'Océanie,2009-06-01,29.0
 VI. PAYS NON SPECIFIES,2009-06-01,-141.05938499997865
TOTAL,2009-06-01,45000.13424700002
  I. EUROPE,2009-07-01,12928.574642999989
   1. Union Européenne,2009-07-01,12486.274642999988
     Allemagne,2009-07-01,502.6999999999998
     Belgique - Luxembourg,2009-07-01,4451.674642999988
     Danemark,2009-07-01,1254.3999999999999
     Espagne,2009-07-01,0.8000000000000682
     France,2009-07-01,616.0
     Grèce,2009-07-01,0.0
     Irlande,2009-07-01,0.0
     Italie,2009-07-01,3629.6000000000004
     Pays-Bas,2009-07-01,482.0999999999999
     Portugal,2009-07-01,0.0
     Roumanie,2009-07-01,14.5
     Autres pays de l'U.E.,2009-07-01,1534.5
   2. AUTRES,2009-07-01,442.3000000000002
     Suisse,2009-07-01,227.0
    Turquie,2009-07-01,0.0
     Royaume-Uni,2009-07-01,202.70000000000027
     Russie,2009-07-01,0.0
     Autres pays d'Europe,2009-07-01,12.599999999999909
II. ASIE,2009-07-01,10389.400000000009
     Arabie Saoudite,2009-07-01,5147.700000000004
     Bangladesh,2009-07-01,0.0
     Corée du Nord,2009-07-01,0.0
     Corée du Sud,2009-07-01,32.10000000000002
     Emirats Arabes Unis,2009-07-01,0.0
     Hong-Kong,2009-07-01,0.8999999999996362
     Iran,2009-07-01,0.6999999999998181
     Japon,2009-07-01,1635.3999999999996
     Pakistan,2009-07-01,114.39999999999998
     Rép. Pop. de Chine,2009-07-01,2352.9000000000015
     Taiwan,2009-07-01,0.0
     Union Indienne,2009-07-01,961.8999999999996
     Autres pays d'Asie,2009-07-01,143.40000000000146
III. AFRIQUE,2009-07-01,14954.5
     Afrique du Sud,2009-07-01,461.8000000000002
     Djibouti,2009-07-01,0.0
     Kenya,2009-07-01,7896.899999999998
     Ouganda,2009-07-01,2560.7999999999993
     R.D.C. (1),2009-07-01,5.600000000000023
     Rwanda,2009-07-01,290.29999999999995
     Tanzanie,2009-07-01,2103.7000000000007
     Zambie,2009-07-01,1514.9000000000005
     Zimbabwe,2009-07-01,31.80000000000001
     Autres pays d'Afrique,2009-07-01,88.69999999999891
 IV. AMERIQUE,2009-07-01,115.99999999999818
     Etats-Unis ,2009-07-01,56.19999999999982
     Canada,2009-07-01,56.19999999999982
     Autres pays d'Amérique,2009-07-01,3.6000000000000227
  V. OCEANIE,2009-07-01,0.0
     Australie,2009-07-01,0.0
     Autres pays de l'Océanie,2009-07-01,0.0
 VI. PAYS NON SPECIFIES,2009-07-01,0.025357000013173092
TOTAL,2009-07-01,38388.50000000001
  I. EUROPE,2009-08-01,8728.599999999997
   1. Union Européenne,2009-08-01,7696.899999999998
     Allemagne,2009-08-01,393.6999999999998
     Belgique - Luxembourg,2009-08-01,4843.5
     Danemark,2009-08-01,340.10000000000036
     Espagne,2009-08-01,1.5
     France,2009-08-01,1228.3999999999978
     Grèce,2009-08-01,1.3000000000000043
     Irlande,2009-08-01,0.0
     Italie,2009-08-01,139.10000000000036
     Pays-Bas,2009-08-01,310.6999999999998
     Portugal,2009-08-01,0.0
     Roumanie,2009-08-01,4.0
     Autres pays de l'U.E.,2009-08-01,434.59999999999945
   2. AUTRES,2009-08-01,1031.6999999999996
     Suisse,2009-08-01,125.39999999999986
    Turquie,2009-08-01,0.0
     Royaume-Uni,2009-08-01,905.7999999999997
     Russie,2009-08-01,0.0
     Autres pays d'Europe,2009-08-01,0.5
II. ASIE,2009-08-01,14278.599999999991
     Arabie Saoudite,2009-08-01,2466.199999999997
     Bangladesh,2009-08-01,0.0
     Corée du Nord,2009-08-01,24.39999999999999
     Corée du Sud,2009-08-01,20.100000000000023
     Emirats Arabes Unis,2009-08-01,0.0
     Hong-Kong,2009-08-01,0.0
     Iran,2009-08-01,477.0
     Japon,2009-08-01,1374.7000000000007
     Pakistan,2009-08-01,1246.4
     Rép. Pop. de Chine,2009-08-01,2112.399999999998
     Taiwan,2009-08-01,0.0
     Union Indienne,2009-08-01,1839.4000000000015
     Autres pays d'Asie,2009-08-01,4718.0
III. AFRIQUE,2009-08-01,14018.099999999991
     Afrique du Sud,2009-08-01,509.0
     Djibouti,2009-08-01,0.0
     Kenya,2009-08-01,2185.0
     Ouganda,2009-08-01,4091.7000000000007
     R.D.C. (1),2009-08-01,7.899999999999977
     Rwanda,2009-08-01,96.89999999999986
     Tanzanie,2009-08-01,2042.9000000000015
     Zambie,2009-08-01,1768.5999999999995
     Zimbabwe,2009-08-01,32.80000000000001
     Autres pays d'Afrique,2009-08-01,3283.300000000001
 IV. AMERIQUE,2009-08-01,1089.5000000000018
     Etats-Unis ,2009-08-01,539.8000000000002
     Canada,2009-08-01,539.8000000000002
     Autres pays d'Amérique,2009-08-01,9.899999999999977
  V. OCEANIE,2009-08-01,0.0
     Australie,2009-08-01,0.0
     Autres pays de l'Océanie,2009-08-01,0.0
 VI. PAYS NON SPECIFIES,2009-08-01,0.020793000025150832
TOTAL,2009-08-01,38114.820793000006
  I. EUROPE,2009-09-01,13294.5
   1. Union Européenne,2009-09-01,12808.699999999999
     Allemagne,2009-09-01,364.90000000000055
     Belgique - Luxembourg,2009-09-01,4647.799999999996
     Danemark,2009-09-01,5527.599999999999
     Espagne,2009-09-01,88.29999999999995
     France,2009-09-01,811.3000000000029
     Grèce,2009-09-01,161.7
     Irlande,2009-09-01,0.0
     Italie,2009-09-01,118.10000000000036
     Pays-Bas,2009-09-01,928.9000000000001
     Portugal,2009-09-01,0.0
     Roumanie,2009-09-01,0.0
     Autres pays de l'U.E.,2009-09-01,160.10000000000036
   2. AUTRES,2009-09-01,485.80000000000047
     Suisse,2009-09-01,112.5
    Turquie,2009-09-01,0.0
     Royaume-Uni,2009-09-01,326.90000000000055
     Russie,2009-09-01,1.3000000000000003
     Autres pays d'Europe,2009-09-01,45.09999999999991
II. ASIE,2009-09-01,13575.199999999983
     Arabie Saoudite,2009-09-01,6564.9000000000015
     Bangladesh,2009-09-01,0.0
     Corée du Nord,2009-09-01,164.7
     Corée du Sud,2009-09-01,48.19999999999993
     Emirats Arabes Unis,2009-09-01,0.0
     Hong-Kong,2009-09-01,6.800000000000182
     Iran,2009-09-01,841.0999999999999
     Japon,2009-09-01,1392.0
     Pakistan,2009-09-01,0.0
     Rép. Pop. de Chine,2009-09-01,1842.6000000000022
     Taiwan,2009-09-01,0.0
     Union Indienne,2009-09-01,1643.2999999999993
     Autres pays d'Asie,2009-09-01,1071.5999999999985
III. AFRIQUE,2009-09-01,11572.699999999997
     Afrique du Sud,2009-09-01,542.0999999999995
     Djibouti,2009-09-01,0.0
     Kenya,2009-09-01,2870.5
     Ouganda,2009-09-01,2829.100000000002
     R.D.C. (1),2009-09-01,10.5
     Rwanda,2009-09-01,138.80000000000018
     Tanzanie,2009-09-01,1692.5
     Zambie,2009-09-01,1907.8000000000002
     Zimbabwe,2009-09-01,0.0
     Autres pays d'Afrique,2009-09-01,1581.3999999999996
 IV. AMERIQUE,2009-09-01,3401.6000000000004
     Etats-Unis ,2009-09-01,2041.8000000000002
     Canada,2009-09-01,1352.5
     Autres pays d'Amérique,2009-09-01,7.300000000000068
  V. OCEANIE,2009-09-01,0.0
     Australie,2009-09-01,0.0
     Autres pays de l'Océanie,2009-09-01,0.0
 VI. PAYS NON SPECIFIES,2009-09-01,20.968346000016027
TOTAL,2009-09-01,41864.968345999994
  I. EUROPE,2009-10-01,7926.300000000002
   1. Union Européenne,2009-10-01,7737.500000000002
     Allemagne,2009-10-01,480.5
     Belgique - Luxembourg,2009-10-01,4938.4000000000015
     Danemark,2009-10-01,461.8000000000011
     Espagne,2009-10-01,6.7000000000000455
     France,2009-10-01,786.0
     Grèce,2009-10-01,1.9000000000000057
     Irlande,2009-10-01,0.0
     Italie,2009-10-01,419.39999999999964
     Pays-Bas,2009-10-01,211.19999999999982
     Portugal,2009-10-01,0.0
     Roumanie,2009-10-01,22.5
     Autres pays de l'U.E.,2009-10-01,409.10000000000036
   2. AUTRES,2009-10-01,188.80000000000018
     Suisse,2009-10-01,21.300000000000182
    Turquie,2009-10-01,0.0
     Royaume-Uni,2009-10-01,167.5
     Russie,2009-10-01,0.0
     Autres pays d'Europe,2009-10-01,0.0
II. ASIE,2009-10-01,13927.800000000017
     Arabie Saoudite,2009-10-01,5345.199999999997
     Bangladesh,2009-10-01,0.0
     Corée du Nord,2009-10-01,230.7
     Corée du Sud,2009-10-01,230.69999999999993
     Emirats Arabes Unis,2009-10-01,0.0
     Hong-Kong,2009-10-01,9.699999999999818
     Iran,2009-10-01,0.0
     Japon,2009-10-01,894.0
     Pakistan,2009-10-01,408.0
     Rép. Pop. de Chine,2009-10-01,5100.999999999996
     Taiwan,2009-10-01,46.0
     Union Indienne,2009-10-01,1648.3999999999978
     Autres pays d'Asie,2009-10-01,14.100000000002183
III. AFRIQUE,2009-10-01,8985.300000000003
     Afrique du Sud,2009-10-01,588.4000000000005
     Djibouti,2009-10-01,0.0
     Kenya,2009-10-01,2672.300000000003
     Ouganda,2009-10-01,2462.0
     R.D.C. (1),2009-10-01,5.7000000000000455
     Rwanda,2009-10-01,122.69999999999982
     Tanzanie,2009-10-01,1297.5999999999985
     Zambie,2009-10-01,1136.2000000000007
     Zimbabwe,2009-10-01,0.0
     Autres pays d'Afrique,2009-10-01,700.4000000000015
 IV. AMERIQUE,2009-10-01,858.7999999999993
     Etats-Unis ,2009-10-01,764.5
     Canada,2009-10-01,21.300000000000182
     Autres pays d'Amérique,2009-10-01,73.0
  V. OCEANIE,2009-10-01,249.29999999999995
     Australie,2009-10-01,249.29999999999998
     Autres pays de l'Océanie,2009-10-01,0.0
 VI. PAYS NON SPECIFIES,2009-10-01,13.898504999982833
TOTAL,2009-10-01,31961.398505000005
  I. EUROPE,2009-11-01,10595.699999999993
   1. Union Européenne,2009-11-01,10061.199999999993
     Allemagne,2009-11-01,422.0
     Belgique - Luxembourg,2009-11-01,6702.403999999999
     Danemark,2009-11-01,799.9959999999992
     Espagne,2009-11-01,303.9999999999999
     France,2009-11-01,1082.8999999999978
     Grèce,2009-11-01,3.5
     Irlande,2009-11-01,0.0
     Italie,2009-11-01,314.2999999999993
     Pays-Bas,2009-11-01,416.6999999999998
     Portugal,2009-11-01,0.0
     Roumanie,2009-11-01,4.799999999999997
     Autres pays de l'U.E.,2009-11-01,10.599999999999454
   2. AUTRES,2009-11-01,534.4999999999998
     Suisse,2009-11-01,223.9000000000001
    Turquie,2009-11-01,0.0
     Royaume-Uni,2009-11-01,117.89999999999964
     Russie,2009-11-01,192.70000000000002
     Autres pays d'Europe,2009-11-01,0.0
II. ASIE,2009-11-01,12668.50000000003
     Arabie Saoudite,2009-11-01,5218.700000000004
     Bangladesh,2009-11-01,0.0
     Corée du Nord,2009-11-01,84.09999999999997
     Corée du Sud,2009-11-01,56.80000000000018
     Emirats Arabes Unis,2009-11-01,0.0
     Hong-Kong,2009-11-01,313.3000000000002
     Iran,2009-11-01,16.40000000000009
     Japon,2009-11-01,744.3999999999996
     Pakistan,2009-11-01,0.0
     Rép. Pop. de Chine,2009-11-01,3042.4000000000015
     Taiwan,2009-11-01,0.0
     Union Indienne,2009-11-01,1668.6000000000022
     Autres pays d'Asie,2009-11-01,1523.7999999999993
III. AFRIQUE,2009-11-01,8906.599999999977
     Afrique du Sud,2009-11-01,473.7999999999993
